EXPERIMENT_PARAMS,1,11,15,generations:101,popsPerGen:100,childrenPercentage:50,mutationRate:2.000000,strategyLength:15,SimulationsRun:1,N:15 K:6,HillClimbSteepest:true,Seed:-2703767656899849600
Experiment Number: ,0.0.0,0
0,0.165736,0.430000,0.510000,0.470000,0.520000,0.480000,0.520000,0.540000,0.630000,0.450000,0.490000,0.440000,0.570000,0.510000,0.500000,0.460000
10,0.353884,0.320000,0.600000,0.650000,0.550000,0.510000,0.620000,0.360000,0.640000,0.530000,0.720000,0.910000,0.930000,0.800000,0.870000,0.990000
20,0.443881,0.120000,0.670000,0.600000,0.730000,0.580000,0.700000,0.230000,0.790000,0.340000,0.880000,0.950000,0.750000,0.610000,0.970000,0.990000
30,0.459811,0.000000,0.930000,0.870000,0.680000,0.720000,0.590000,0.420000,0.940000,0.080000,0.900000,0.950000,0.860000,0.380000,0.980000,0.990000
40,0.448262,0.000000,0.960000,0.990000,0.950000,0.710000,0.610000,0.520000,0.950000,0.080000,0.930000,0.900000,0.950000,0.650000,1.000000,0.970000
50,0.371805,0.030000,0.990000,0.890000,0.980000,0.700000,0.510000,0.560000,0.940000,0.000000,0.940000,0.850000,0.830000,0.790000,0.930000,0.970000
60,0.433275,0.020000,0.900000,0.970000,0.910000,0.760000,0.470000,0.420000,0.950000,0.020000,0.840000,0.810000,0.950000,0.700000,0.950000,1.000000
70,0.419971,0.020000,0.940000,0.980000,0.890000,1.000000,0.410000,0.690000,0.970000,0.040000,0.980000,0.550000,0.930000,0.640000,0.910000,0.990000
80,0.408552,0.020000,0.830000,0.960000,0.910000,0.950000,0.130000,0.890000,0.990000,0.100000,0.940000,0.600000,0.990000,0.730000,0.870000,0.990000
90,0.430247,0.010000,0.970000,0.870000,0.970000,0.950000,0.040000,0.960000,0.960000,0.070000,0.950000,0.700000,0.920000,0.870000,0.720000,0.990000
100,0.421986,0.030000,0.940000,0.950000,0.940000,1.000000,0.030000,0.950000,0.950000,0.160000,0.970000,0.700000,0.900000,0.760000,0.770000,0.990000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.3,3
0,0.153836,0.510000,0.520000,0.540000,0.410000,0.500000,0.580000,0.580000,0.490000,0.550000,0.480000,0.470000,0.490000,0.490000,0.490000,0.430000
10,0.426344,0.180000,0.550000,0.820000,0.490000,0.050000,0.410000,0.730000,0.490000,0.850000,0.560000,0.600000,0.990000,0.880000,0.540000,0.990000
20,0.419550,0.270000,0.550000,0.840000,0.180000,0.220000,0.750000,0.870000,0.420000,0.820000,0.570000,0.580000,0.980000,0.700000,0.570000,1.000000
30,0.418663,0.190000,0.660000,0.720000,0.350000,0.160000,0.520000,0.620000,0.600000,0.690000,0.860000,0.550000,0.960000,0.640000,0.900000,0.980000
40,0.442365,0.060000,0.880000,0.860000,0.230000,0.330000,0.770000,0.740000,0.430000,0.930000,0.950000,0.260000,0.770000,0.700000,0.950000,0.980000
50,0.434345,0.000000,0.920000,0.910000,0.550000,0.630000,0.530000,0.810000,0.460000,0.890000,1.000000,0.240000,0.820000,0.350000,0.940000,0.970000
60,0.409159,0.050000,0.980000,0.970000,0.770000,0.570000,0.490000,0.950000,0.550000,0.960000,1.000000,0.090000,0.990000,0.370000,1.000000,1.000000
70,0.386887,0.000000,0.950000,0.930000,0.900000,0.900000,0.510000,0.800000,0.530000,0.970000,0.950000,0.470000,0.990000,0.620000,0.900000,0.980000
80,0.459949,0.000000,0.960000,0.910000,1.000000,0.990000,0.340000,0.770000,0.420000,0.900000,0.980000,0.340000,0.980000,0.700000,0.970000,1.000000
90,0.423202,0.020000,0.920000,1.000000,0.930000,0.930000,0.140000,0.950000,0.290000,0.920000,0.760000,0.730000,1.000000,0.610000,0.970000,0.980000
100,0.393873,0.030000,1.000000,0.960000,0.960000,0.990000,0.100000,0.970000,0.110000,0.980000,0.920000,0.460000,0.920000,0.600000,0.900000,0.980000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.4,4
0,0.162826,0.530000,0.390000,0.620000,0.530000,0.420000,0.480000,0.490000,0.580000,0.530000,0.610000,0.460000,0.530000,0.480000,0.560000,0.530000
10,0.387198,0.460000,0.370000,0.560000,0.650000,0.330000,0.730000,0.490000,0.840000,0.500000,0.830000,0.570000,0.750000,0.680000,0.770000,0.990000
20,0.391278,0.370000,0.360000,0.500000,0.820000,0.170000,0.740000,0.280000,0.810000,0.340000,0.880000,0.680000,0.770000,0.700000,0.890000,0.990000
30,0.449990,0.180000,0.410000,0.520000,0.670000,0.570000,0.990000,0.170000,0.860000,0.420000,0.700000,0.880000,0.500000,0.860000,0.990000,0.980000
40,0.399653,0.080000,0.650000,0.830000,0.620000,0.730000,0.900000,0.200000,0.900000,0.210000,0.860000,1.000000,0.160000,0.980000,0.880000,0.990000
50,0.451685,0.010000,0.880000,0.990000,0.740000,0.530000,0.980000,0.030000,0.950000,0.060000,0.880000,0.950000,0.090000,1.000000,0.760000,0.990000
60,0.406610,0.000000,1.000000,0.810000,0.930000,0.700000,1.000000,0.190000,0.910000,0.210000,1.000000,0.880000,0.290000,0.780000,0.560000,0.990000
70,0.404303,0.010000,0.900000,0.840000,0.800000,0.670000,0.970000,0.130000,0.910000,0.330000,0.890000,0.980000,0.110000,0.840000,0.610000,0.950000
80,0.436635,0.010000,1.000000,0.840000,0.790000,0.770000,0.970000,0.130000,0.980000,0.370000,0.890000,0.880000,0.190000,1.000000,0.600000,0.990000
90,0.446184,0.040000,0.920000,0.840000,0.820000,0.860000,0.870000,0.090000,0.990000,0.280000,0.830000,0.950000,0.180000,0.980000,0.560000,1.000000
100,0.433608,0.000000,1.000000,0.800000,0.780000,0.900000,0.780000,0.180000,0.940000,0.530000,0.910000,0.930000,0.350000,0.990000,0.590000,1.000000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.5,5
0,0.188026,0.520000,0.590000,0.490000,0.490000,0.420000,0.500000,0.470000,0.480000,0.450000,0.560000,0.480000,0.520000,0.500000,0.480000,0.510000
10,0.440750,0.330000,0.370000,0.760000,0.160000,0.460000,0.740000,0.510000,0.240000,0.730000,0.450000,0.890000,0.730000,0.500000,0.910000,1.000000
20,0.426661,0.160000,0.380000,0.890000,0.020000,0.510000,0.940000,0.780000,0.220000,1.000000,0.210000,0.880000,0.900000,0.440000,0.850000,0.970000
30,0.413533,0.160000,0.330000,0.990000,0.030000,0.480000,0.900000,0.930000,0.250000,0.940000,0.120000,0.930000,0.840000,0.620000,0.760000,1.000000
40,0.470850,0.110000,0.660000,0.960000,0.120000,0.320000,0.890000,0.970000,0.090000,0.950000,0.160000,0.950000,0.930000,0.640000,0.870000,1.000000
50,0.455123,0.050000,0.940000,0.970000,0.400000,0.380000,0.930000,0.870000,0.050000,0.950000,0.050000,0.990000,0.960000,0.720000,0.700000,0.990000
60,0.448765,0.000000,0.990000,0.990000,0.780000,0.310000,1.000000,0.640000,0.250000,0.930000,0.160000,0.960000,0.980000,0.460000,0.630000,0.990000
70,0.421983,0.030000,0.940000,0.930000,0.850000,0.270000,0.860000,0.820000,0.330000,1.000000,0.170000,0.940000,0.830000,0.330000,0.970000,1.000000
80,0.408398,0.010000,0.930000,0.980000,0.810000,0.590000,0.890000,0.750000,0.780000,0.930000,0.280000,0.960000,0.880000,0.600000,0.980000,1.000000
90,0.455085,0.000000,0.930000,0.950000,0.840000,0.340000,0.920000,0.730000,0.850000,0.780000,0.240000,0.740000,0.910000,0.900000,0.920000,1.000000
100,0.439402,0.020000,1.000000,0.910000,0.850000,0.450000,0.590000,0.600000,0.860000,0.890000,0.230000,0.980000,0.900000,0.840000,0.760000,0.980000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.6,6
0,0.159401,0.570000,0.500000,0.430000,0.480000,0.470000,0.510000,0.570000,0.500000,0.470000,0.420000,0.560000,0.490000,0.380000,0.540000,0.460000
10,0.383020,0.600000,0.600000,0.220000,0.470000,0.460000,0.470000,0.610000,0.780000,0.610000,0.670000,0.480000,0.430000,0.610000,0.820000,0.980000
20,0.404252,0.170000,0.840000,0.300000,0.740000,0.270000,0.690000,0.370000,0.820000,0.190000,1.000000,0.600000,0.340000,0.720000,0.770000,0.990000
30,0.441365,0.000000,0.830000,0.740000,0.540000,0.290000,0.890000,0.690000,0.910000,0.080000,0.920000,0.710000,0.480000,0.880000,0.800000,0.980000
40,0.430456,0.050000,0.840000,0.750000,0.870000,0.350000,0.650000,0.970000,0.930000,0.030000,0.980000,0.700000,0.390000,1.000000,0.720000,1.000000
50,0.402408,0.050000,0.980000,1.000000,0.830000,0.180000,0.870000,0.920000,0.890000,0.120000,0.960000,0.510000,0.810000,1.000000,0.740000,0.980000
60,0.451659,0.000000,1.000000,0.930000,0.730000,0.290000,0.860000,0.870000,0.710000,0.130000,0.900000,0.800000,0.600000,1.000000,0.740000,0.960000
70,0.423673,0.070000,0.790000,0.760000,0.800000,0.250000,0.790000,0.950000,0.590000,0.340000,0.890000,0.910000,0.370000,0.980000,0.830000,0.990000
80,0.369487,0.010000,0.950000,0.910000,0.670000,0.320000,0.880000,0.770000,0.570000,0.230000,0.890000,0.890000,0.490000,0.820000,0.930000,0.980000
90,0.469126,0.000000,0.970000,1.000000,0.690000,0.350000,0.940000,1.000000,0.850000,0.130000,0.890000,0.900000,0.420000,0.870000,0.780000,0.980000
100,0.415820,0.010000,1.000000,0.920000,0.820000,0.070000,0.940000,0.700000,0.820000,0.060000,1.000000,1.000000,0.320000,0.930000,0.930000,0.980000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.7,7
0,0.162781,0.480000,0.530000,0.550000,0.560000,0.530000,0.490000,0.480000,0.550000,0.490000,0.640000,0.480000,0.470000,0.420000,0.480000,0.480000
10,0.375432,0.150000,0.740000,0.700000,0.290000,0.550000,0.610000,0.200000,0.260000,0.440000,0.840000,0.630000,0.540000,0.690000,0.880000,1.000000
20,0.415395,0.010000,0.900000,0.240000,0.300000,0.860000,0.770000,0.690000,0.890000,0.490000,0.930000,0.970000,0.470000,0.520000,0.980000,0.990000
30,0.433984,0.020000,0.820000,0.380000,0.300000,0.850000,0.970000,0.230000,0.920000,0.570000,0.720000,0.980000,0.510000,0.580000,0.890000,0.980000
40,0.388871,0.090000,0.970000,0.260000,0.640000,0.940000,0.890000,0.360000,0.950000,0.450000,0.710000,0.950000,0.690000,0.420000,0.880000,0.990000
50,0.418807,0.010000,0.990000,0.180000,0.820000,0.640000,0.910000,0.470000,0.950000,0.300000,0.540000,0.920000,0.880000,0.400000,0.960000,0.980000
60,0.401842,0.020000,0.960000,0.180000,0.790000,0.880000,0.870000,0.430000,0.950000,0.250000,0.610000,0.970000,0.860000,0.620000,0.880000,1.000000
70,0.385221,0.000000,0.960000,0.640000,0.910000,0.730000,0.890000,0.610000,0.910000,0.540000,0.460000,0.950000,0.900000,0.610000,0.750000,1.000000
80,0.462717,0.030000,0.990000,0.810000,0.790000,0.600000,0.840000,0.680000,0.650000,0.780000,0.200000,0.990000,0.890000,0.240000,0.840000,0.980000
90,0.490106,0.020000,0.980000,0.920000,0.900000,0.780000,0.390000,0.820000,0.240000,1.000000,0.030000,0.970000,0.990000,0.130000,0.970000,0.970000
100,0.475813,0.010000,0.960000,0.970000,0.830000,0.870000,0.120000,0.950000,0.100000,0.990000,0.010000,1.000000,0.980000,0.070000,0.980000,0.990000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.8,8
0,0.189648,0.450000,0.510000,0.590000,0.490000,0.500000,0.540000,0.550000,0.520000,0.470000,0.450000,0.520000,0.490000,0.510000,0.550000,0.530000
10,0.426876,0.050000,0.800000,0.410000,0.680000,0.690000,0.310000,0.960000,0.790000,0.520000,0.720000,0.580000,0.610000,0.910000,0.760000,1.000000
20,0.424429,0.030000,0.950000,0.570000,0.850000,0.540000,0.310000,0.880000,0.930000,0.400000,0.740000,0.650000,0.590000,0.740000,0.940000,0.980000
30,0.406997,0.010000,0.920000,0.830000,0.770000,0.270000,0.530000,0.730000,0.890000,0.570000,0.710000,0.920000,0.400000,0.790000,0.930000,0.980000
40,0.395018,0.010000,0.980000,0.800000,0.800000,0.140000,0.680000,0.870000,0.890000,0.420000,0.740000,1.000000,0.540000,0.720000,0.910000,0.980000
50,0.424522,0.010000,0.970000,0.780000,0.770000,0.430000,0.640000,0.830000,0.990000,0.380000,0.800000,0.820000,0.420000,0.710000,0.940000,1.000000
60,0.426450,0.010000,0.940000,0.730000,0.840000,0.420000,0.460000,0.640000,0.940000,0.240000,0.920000,0.880000,0.420000,0.740000,0.890000,0.990000
70,0.421012,0.030000,0.920000,0.510000,0.870000,0.510000,0.570000,0.760000,0.850000,0.330000,0.890000,0.780000,0.750000,0.590000,1.000000,0.980000
80,0.414556,0.020000,0.900000,0.550000,0.900000,0.520000,0.400000,0.980000,0.720000,0.390000,0.910000,0.780000,0.710000,0.460000,1.000000,0.990000
90,0.414514,0.070000,0.990000,0.770000,0.890000,0.570000,0.190000,0.900000,0.590000,0.450000,0.910000,0.610000,0.890000,0.230000,0.960000,0.990000
100,0.435738,0.010000,1.000000,0.750000,0.500000,0.380000,0.560000,0.900000,0.720000,0.620000,0.880000,0.650000,0.850000,0.430000,0.950000,0.980000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.9,9
0,0.174442,0.500000,0.580000,0.550000,0.470000,0.490000,0.520000,0.510000,0.510000,0.490000,0.540000,0.360000,0.530000,0.460000,0.440000,0.550000
10,0.457972,0.080000,0.850000,0.940000,0.490000,0.540000,0.570000,0.780000,0.440000,0.790000,0.710000,0.760000,0.700000,0.560000,0.860000,0.980000
20,0.447088,0.020000,0.940000,0.900000,0.430000,0.380000,0.540000,0.930000,0.770000,0.610000,0.780000,0.760000,0.590000,0.720000,0.870000,1.000000
30,0.422445,0.030000,0.970000,0.840000,0.670000,0.740000,0.320000,0.960000,0.560000,0.400000,0.650000,0.920000,0.930000,0.680000,0.650000,0.980000
40,0.436256,0.020000,0.930000,0.720000,0.700000,0.860000,0.430000,0.950000,0.510000,0.580000,0.550000,0.860000,0.880000,0.610000,0.680000,0.990000
50,0.426279,0.010000,0.970000,0.880000,0.910000,0.920000,0.140000,0.990000,0.630000,0.680000,0.470000,0.880000,0.840000,0.730000,0.860000,0.980000
60,0.423383,0.010000,0.940000,0.760000,0.770000,0.820000,0.170000,0.920000,0.650000,0.750000,0.520000,0.890000,0.690000,0.660000,0.940000,0.980000
70,0.431523,0.010000,0.990000,0.970000,0.810000,0.680000,0.370000,0.820000,0.690000,0.620000,0.540000,0.750000,0.670000,0.880000,0.860000,0.990000
80,0.444792,0.000000,0.960000,0.900000,0.720000,0.910000,0.670000,0.580000,0.680000,0.860000,0.540000,0.680000,0.640000,0.850000,0.870000,0.990000
90,0.464906,0.010000,0.970000,0.900000,0.650000,0.840000,0.570000,0.790000,0.670000,0.720000,0.580000,0.800000,0.510000,0.810000,0.930000,0.980000
100,0.423082,0.040000,0.950000,0.840000,0.990000,0.940000,0.340000,0.810000,0.410000,0.890000,0.520000,0.850000,0.680000,0.580000,0.960000,0.970000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.10,10
0,0.198374,0.510000,0.470000,0.520000,0.530000,0.460000,0.450000,0.410000,0.390000,0.560000,0.600000,0.510000,0.430000,0.540000,0.490000,0.520000
10,0.417682,0.180000,0.530000,0.540000,0.500000,0.450000,0.700000,0.940000,0.590000,0.380000,0.910000,0.900000,0.390000,0.960000,0.750000,0.950000
20,0.435563,0.080000,0.890000,0.570000,0.500000,0.470000,0.660000,0.940000,0.360000,0.490000,0.880000,0.900000,0.350000,0.930000,0.460000,0.980000
30,0.398043,0.010000,0.970000,0.390000,0.750000,0.480000,0.860000,1.000000,0.610000,0.690000,0.860000,0.690000,0.670000,1.000000,0.180000,0.990000
40,0.416901,0.040000,0.940000,0.400000,0.820000,0.180000,0.910000,0.980000,0.920000,0.640000,0.720000,0.770000,0.520000,1.000000,0.080000,1.000000
50,0.447960,0.020000,0.940000,0.630000,0.770000,0.170000,0.890000,0.900000,1.000000,0.300000,0.790000,0.640000,0.770000,0.960000,0.220000,0.990000
60,0.431312,0.020000,0.980000,0.790000,0.890000,0.170000,0.700000,0.940000,0.990000,0.610000,0.780000,0.920000,0.600000,1.000000,0.080000,0.980000
70,0.427761,0.040000,1.000000,0.660000,0.770000,0.140000,0.740000,0.810000,0.790000,0.700000,0.930000,0.890000,0.380000,0.980000,0.030000,0.990000
80,0.402752,0.020000,0.990000,0.860000,0.860000,0.250000,0.870000,0.680000,0.750000,0.570000,0.930000,0.840000,0.540000,0.990000,0.040000,0.990000
90,0.438262,0.010000,1.000000,0.970000,0.760000,0.390000,0.890000,0.810000,0.640000,0.770000,0.850000,0.880000,0.310000,0.990000,0.190000,1.000000
100,0.445449,0.040000,0.940000,0.960000,0.860000,0.180000,1.000000,0.850000,0.510000,0.690000,0.770000,0.990000,0.240000,0.920000,0.490000,0.990000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.11,11
0,0.138834,0.430000,0.550000,0.580000,0.490000,0.490000,0.410000,0.530000,0.560000,0.500000,0.500000,0.460000,0.450000,0.410000,0.580000,0.440000
10,0.399618,0.710000,0.200000,0.830000,0.270000,0.450000,0.320000,0.540000,0.720000,0.530000,0.640000,0.810000,0.490000,0.740000,0.810000,0.990000
20,0.431485,0.510000,0.480000,0.830000,0.470000,0.320000,0.430000,0.350000,0.920000,0.700000,0.600000,0.850000,0.500000,0.770000,0.910000,1.000000
30,0.390629,0.040000,0.920000,0.830000,0.530000,0.650000,0.600000,0.350000,0.900000,0.710000,0.550000,0.860000,0.320000,0.840000,0.990000,0.990000
40,0.410657,0.010000,0.880000,0.990000,0.660000,0.680000,0.370000,0.190000,0.910000,0.900000,0.190000,0.950000,0.230000,0.950000,0.940000,1.000000
50,0.430272,0.050000,0.740000,0.980000,0.580000,0.810000,0.380000,0.050000,0.930000,0.970000,0.330000,0.960000,0.100000,0.980000,0.990000,0.980000
60,0.419627,0.110000,0.760000,0.960000,0.540000,0.610000,0.560000,0.180000,0.970000,0.910000,0.120000,0.950000,0.370000,0.940000,0.870000,0.990000
70,0.408910,0.020000,0.840000,0.870000,0.550000,0.430000,0.710000,0.150000,0.950000,0.940000,0.100000,0.970000,0.180000,0.940000,0.990000,0.990000
80,0.392510,0.010000,0.990000,0.840000,0.570000,0.630000,0.690000,0.430000,0.910000,0.620000,0.380000,0.950000,0.330000,0.830000,0.990000,0.980000
90,0.414848,0.000000,0.960000,0.690000,0.880000,0.960000,0.830000,0.240000,0.840000,0.810000,0.380000,0.990000,0.330000,0.950000,0.990000,0.980000
100,0.473520,0.020000,0.890000,0.860000,0.960000,0.920000,0.850000,0.160000,0.850000,0.670000,0.690000,0.940000,0.380000,0.950000,0.940000,1.000000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.12,12
0,0.150801,0.490000,0.520000,0.410000,0.440000,0.550000,0.560000,0.480000,0.420000,0.440000,0.600000,0.530000,0.450000,0.430000,0.500000,0.460000
10,0.435370,0.100000,0.400000,0.410000,0.420000,0.790000,0.490000,0.730000,0.790000,0.420000,0.780000,0.390000,0.810000,0.690000,0.990000,0.990000
20,0.403653,0.010000,0.790000,0.240000,0.410000,0.860000,0.760000,0.630000,0.750000,0.310000,0.850000,0.210000,0.930000,0.860000,0.920000,0.990000
30,0.428364,0.010000,0.930000,0.440000,0.500000,0.870000,0.700000,0.170000,0.850000,0.270000,0.930000,0.040000,0.980000,0.920000,0.860000,1.000000
40,0.432689,0.020000,0.900000,0.270000,0.310000,0.950000,0.770000,0.190000,0.920000,0.120000,0.960000,0.150000,0.960000,0.770000,0.960000,0.990000
50,0.377444,0.070000,0.840000,0.730000,0.600000,0.800000,0.840000,0.320000,0.950000,0.430000,0.800000,0.650000,1.000000,0.690000,0.890000,0.960000
60,0.431627,0.010000,0.980000,0.650000,0.820000,0.810000,0.870000,0.220000,0.750000,0.510000,0.970000,0.380000,0.870000,0.780000,1.000000,0.980000
70,0.448706,0.010000,0.870000,0.850000,0.750000,0.920000,0.910000,0.300000,0.840000,0.650000,0.990000,0.440000,0.870000,0.600000,0.990000,0.980000
80,0.442074,0.020000,0.970000,0.730000,0.850000,0.670000,0.940000,0.310000,1.000000,0.470000,0.980000,0.210000,0.540000,0.710000,0.990000,0.990000
90,0.440721,0.000000,0.980000,0.940000,0.770000,0.380000,0.930000,0.230000,0.840000,0.470000,0.990000,0.490000,0.580000,0.800000,0.970000,0.990000
100,0.432745,0.020000,0.880000,0.950000,0.770000,0.540000,0.970000,0.320000,0.930000,0.380000,0.980000,0.510000,0.490000,0.820000,0.900000,1.000000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.13,13
0,0.184922,0.560000,0.440000,0.590000,0.480000,0.510000,0.480000,0.490000,0.570000,0.470000,0.570000,0.640000,0.570000,0.460000,0.510000,0.410000
10,0.405709,0.660000,0.510000,0.490000,0.660000,0.680000,0.180000,0.240000,0.560000,0.910000,0.550000,0.490000,0.760000,0.980000,0.780000,0.980000
20,0.399680,0.110000,0.790000,0.780000,0.810000,0.930000,0.080000,0.410000,0.590000,0.880000,0.650000,0.560000,0.760000,0.940000,0.910000,1.000000
30,0.397470,0.030000,0.800000,0.710000,0.680000,0.960000,0.100000,0.720000,0.370000,0.960000,0.750000,0.780000,0.840000,0.930000,0.910000,0.990000
40,0.438650,0.010000,0.990000,0.790000,0.770000,0.930000,0.180000,0.570000,0.610000,1.000000,0.980000,0.820000,0.720000,0.760000,0.820000,1.000000
50,0.383232,0.050000,0.920000,0.870000,0.630000,0.940000,0.160000,0.690000,0.500000,0.940000,0.950000,0.680000,0.650000,0.650000,0.780000,0.990000
60,0.464074,0.000000,0.890000,0.950000,0.870000,0.940000,0.120000,0.960000,0.480000,0.970000,0.830000,0.710000,0.630000,0.540000,0.950000,1.000000
70,0.410777,0.000000,0.940000,0.900000,0.980000,1.000000,0.090000,0.810000,0.070000,0.970000,0.760000,0.900000,0.920000,0.400000,0.970000,1.000000
80,0.423966,0.000000,0.970000,0.950000,0.960000,0.850000,0.140000,0.940000,0.110000,0.930000,0.810000,0.970000,0.990000,0.510000,0.890000,0.960000
90,0.466869,0.030000,0.990000,0.960000,0.660000,1.000000,0.100000,1.000000,0.260000,0.760000,0.790000,0.960000,0.840000,0.420000,0.930000,1.000000
100,0.425242,0.010000,0.940000,0.870000,0.780000,0.960000,0.010000,0.930000,0.190000,0.870000,0.830000,0.960000,0.720000,0.600000,0.950000,0.990000
Comparison: Pure SHC,0.096566
Experiment Number: ,0.0.14,14
0,0.168319,0.480000,0.460000,0.480000,0.450000,0.570000,0.490000,0.460000,0.490000,0.440000,0.420000,0.380000,0.470000,0.430000,0.440000,0.530000
10,0.402405,0.220000,0.660000,0.740000,0.450000,0.830000,0.550000,0.510000,0.560000,0.820000,0.560000,0.880000,0.650000,0.760000,0.800000,0.970000
20,0.409779,0.010000,0.810000,0.970000,0.790000,0.920000,0.380000,0.760000,0.450000,0.990000,0.670000,0.940000,0.270000,0.980000,0.830000,0.980000
30,0.425879,0.000000,0.960000,0.860000,0.400000,1.000000,0.110000,0.890000,0.150000,0.970000,0.510000,1.000000,0.120000,0.980000,0.950000,0.980000
40,0.427338,0.020000,1.000000,0.920000,0.370000,0.960000,0.190000,0.850000,0.290000,0.990000,0.610000,0.900000,0.210000,0.920000,0.920000,0.980000
50,0.458237,0.000000,0.950000,0.930000,0.630000,0.940000,0.120000,0.910000,0.190000,1.000000,0.770000,0.950000,0.080000,0.980000,0.960000,0.990000
60,0.425789,0.020000,1.000000,0.840000,0.920000,0.980000,0.140000,0.830000,0.100000,0.960000,0.910000,0.990000,0.120000,0.880000,0.990000,0.980000
